name,category,type,district,wgs_lng,wgs_lat
踏水·王贾农贸综合市场,shopping,购物服务;综合市场;综合市场,金牛区,104.03992,30.734248
踏水王贾农产品分拨中心,shopping,购物服务;综合市场;农副产品市场,金牛区,104.03778,30.735021
红旗超市(洞两路分场),shopping,购物服务;超级市场;超市,金牛区,104.041182,30.739115
万家乐便民超市,shopping,购物服务;超级市场;超市|购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.033789,30.73755
蒋氏干杂,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.048022,30.735057
母婴用品店,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.049327,30.735655
张记肉铺,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.049327,30.735655
新都消防,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.047526,30.732272
朗士照明,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.048766,30.732068
好日子照明,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.048451,30.73204
爱登堡灯饰采购中心,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.048015,30.731961
惠利丰钢材销售,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.047768,30.73196
