name,category,type,district,wgs_lng,wgs_lat
万科·锦西润园(蜀西南三路),residential,商务住宅;住宅区;住宅小区,金牛区,103.992391,30.711454
云翔金谷,residential,商务住宅;住宅区;住宅小区,金牛区,103.991527,30.710009
白鸽岛尚,residential,商务住宅;住宅区;住宅小区,金牛区,103.993573,30.710944
西城映画(蜀跃西路),residential,商务住宅;住宅区;住宅小区,金牛区,104.002712,30.710343
近郊民居,residential,商务住宅;住宅区;住宅小区,金牛区,104.001502,30.713856
路劲高家庄,residential,商务住宅;住宅区;住宅区,金牛区,103.997315,30.709566
金卉苑,residential,商务住宅;住宅区;住宅小区,金牛区,104.003605,30.716243
保利国宾首府,residential,商务住宅;住宅区;住宅小区,金牛区,103.998364,30.719528
金玺园,residential,商务住宅;住宅区;住宅小区,金牛区,103.995464,30.710376
德润苑,residential,商务住宅;住宅区;住宅区,金牛区,103.997773,30.715181
仁和香榭广场,residential,商务住宅;住宅区;住宅小区,金牛区,104.008559,30.714198
蓝海中心,residential,商务住宅;住宅区;住宅区,金牛区,104.008381,30.715896
省委家属院,residential,商务住宅;住宅区;住宅小区,金牛区,104.010676,30.71549
华置·西锦城,residential,商务住宅;住宅区;住宅小区,金牛区,104.008516,30.712257
仁和迎宾,residential,商务住宅;住宅区;住宅小区,金牛区,104.006849,30.712148
万科国宾首府,residential,商务住宅;住宅区;住宅小区,金牛区,104.010321,30.711834
金域西岭,residential,商务住宅;住宅区;住宅小区,金牛区,104.011488,30.712606
恒大·西锦城,residential,商务住宅;住宅区;住宅小区,金牛区,104.008529,30.711356
迎宾大道一号2期,residential,商务住宅;住宅区;住宅区,金牛区,104.013523,30.715491
益州蓉苑,residential,商务住宅;住宅区;住宅小区,金牛区,104.011337,30.710275
西岸观邸,residential,商务住宅;住宅区;住宅小区,金牛区,104.009465,30.709531
锦城豪庭,residential,商务住宅;住宅区;住宅小区,金牛区,104.005183,30.710487
金泉4号院,residential,商务住宅;住宅区;住宅小区,金牛区,104.012429,30.718312
西汇苑,residential,商务住宅;住宅区;住宅小区,金牛区,104.004822,30.7191
西蜀皓月,residential,商务住宅;住宅区;住宅小区,金牛区,104.014834,30.711808
纯水岸208区,residential,商务住宅;住宅区;住宅小区,金牛区,104.023325,30.719279
西城首峻,residential,商务住宅;住宅区;住宅小区,金牛区,104.022707,30.71309
川西名居,residential,商务住宅;住宅区;住宅小区,金牛区,104.016454,30.712184
锦熙玉苑,residential,商务住宅;住宅区;住宅小区,金牛区,104.020734,30.713732
九四信箱第三生活区,residential,商务住宅;住宅区;住宅小区,金牛区,104.015927,30.710958
金泉街道跃进社区,residential,商务住宅;住宅区;住宅小区,金牛区,104.022592,30.712143
纯水岸南区,residential,商务住宅;住宅区;住宅小区,金牛区,104.024743,30.716248
蓝色雅典,residential,商务住宅;住宅区;住宅小区,金牛区,104.032051,30.710608
嘉宇·天琢城,residential,商务住宅;住宅区;住宅小区,金牛区,104.023935,30.709594
华侨城纯水岸,residential,商务住宅;住宅区;住宅小区,金牛区,104.024651,30.719058
蓝色空间如意府D区,residential,商务住宅;住宅区;住宅小区,金牛区,104.033086,30.711013
万贯银座小区办公点,residential,商务住宅;住宅区;住宅区,金牛区,104.033405,30.714457
长久新城长乐苑,residential,商务住宅;住宅区;住宅小区,金牛区,104.039633,30.714381
花香九里,residential,商务住宅;住宅区;住宅小区,金牛区,104.038793,30.712095
长久新城长福苑,residential,商务住宅;住宅区;住宅小区,金牛区,104.04126,30.714104
久鑫华园,residential,商务住宅;住宅区;住宅小区,金牛区,104.037192,30.711939
长兴街5号院,residential,商务住宅;住宅区;住宅小区,金牛区,104.039501,30.711444
锦西花园3期,residential,商务住宅;住宅区;住宅区,金牛区,104.038331,30.710986
长久新城长兴苑,residential,商务住宅;住宅区;住宅小区,金牛区,104.04126,30.711819
长久新城长荣苑,residential,商务住宅;住宅区;住宅小区,金牛区,104.041935,30.712404
锦西花园北区,residential,商务住宅;住宅区;住宅小区,金牛区,104.037818,30.710926
金府西部正金机电城,residential,商务住宅;住宅区;住宅区,金牛区,104.034414,30.714819
蓝色空间A1,residential,商务住宅;住宅区;住宅区,金牛区,104.035079,30.712424
新桥逸景,residential,商务住宅;住宅区;住宅小区,金牛区,104.041869,30.716983
锦鸿西苑,residential,商务住宅;住宅区;住宅小区,金牛区,104.038815,30.710541
万基·兰御,residential,商务住宅;住宅区;住宅小区,金牛区,104.04313,30.714773
蓝色空间(长庆西路),residential,商务住宅;住宅区;住宅小区,金牛区,104.034648,30.711855
蓝色空间,residential,商务住宅;住宅区;住宅小区,金牛区,104.035495,30.711049
四季香榭,residential,商务住宅;住宅区;住宅小区,金牛区,104.039371,30.710034
金府旺角,residential,商务住宅;住宅区;住宅小区,金牛区,104.035564,30.718234
蓝色空间蓝梦,residential,商务住宅;住宅区;住宅区,金牛区,104.034253,30.711756
星河小区,residential,商务住宅;住宅区;住宅小区,金牛区,104.041821,30.710637
金桔花园北苑,residential,商务住宅;住宅区;住宅小区,金牛区,104.036342,30.709909
星河路社区67号院,residential,商务住宅;住宅区;住宅小区,金牛区,104.041322,30.709953
金桔花圆2期,residential,商务住宅;住宅区;住宅小区,金牛区,104.036801,30.709561
五合苑,residential,商务住宅;住宅区;住宅小区,金牛区,104.050007,30.7147
幸福时光(星汉路),residential,商务住宅;住宅区;住宅小区,金牛区,104.045915,30.714287
新天地民苑,residential,商务住宅;住宅区;住宅小区,金牛区,104.045901,30.71549
五福佳苑,residential,商务住宅;住宅区;住宅小区,金牛区,104.052301,30.715139
博爱家园(九里堤北路),residential,商务住宅;住宅区;住宅小区,金牛区,104.047817,30.710961
千禧花园(星汉路),residential,商务住宅;住宅区;住宅小区,金牛区,104.044407,30.714245
九里苑,residential,商务住宅;住宅区;住宅小区,金牛区,104.044587,30.715602
佳美花园,residential,商务住宅;住宅区;住宅小区,金牛区,104.046431,30.710571
九里堤北路小区,residential,商务住宅;住宅区;住宅小区,金牛区,104.050628,30.71044
九里北路四十号院,residential,商务住宅;住宅区;住宅小区,金牛区,104.049847,30.710085
新桥逸景C区,residential,商务住宅;住宅区;住宅小区,金牛区,104.043901,30.716417
星汉路7号院,residential,商务住宅;住宅区;住宅区,金牛区,104.046054,30.710357
九里西苑,residential,商务住宅;住宅区;住宅区,金牛区,104.04872,30.709817
交大智能小区(4-5期),residential,商务住宅;住宅区;住宅小区,金牛区,104.044643,30.711237
星科路5号院,residential,商务住宅;住宅区;住宅区,金牛区,104.048706,30.709764
兴元绿洲,residential,商务住宅;住宅区;住宅小区,金牛区,104.045235,30.718228
星科北街2号院,residential,商务住宅;住宅区;住宅小区,金牛区,104.047302,30.709693
金昌苑(星河路),residential,商务住宅;住宅区;住宅小区,金牛区,104.045708,30.709653
聚贤半岛花苑,residential,商务住宅;住宅区;住宅小区,金牛区,104.051493,30.709598
合力达·映日荷花,residential,商务住宅;住宅区;住宅小区,金牛区,104.058964,30.716048
峰尚,residential,商务住宅;住宅区;住宅区,金牛区,104.056671,30.716419
龙湖·北城天街2期,residential,商务住宅;住宅区;住宅小区,金牛区,104.061624,30.713376
华润·银杏华庭,residential,商务住宅;住宅区;住宅小区,金牛区,104.062455,30.715484
福宁小区,residential,商务住宅;住宅区;住宅小区,金牛区,104.059874,30.717754
