name,category,type,district,wgs_lng,wgs_lat
金牛福君诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.039754,30.698967
金牛仁杏诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.034246,30.691326
成都杨中医,medical,医疗保健服务;诊所;诊所,金牛区,104.035132,30.692323
固元中西结合诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.040115,30.692475
金牛蜀进诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.040014,30.692207
脊柱梳理(金房苑店),medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.037793,30.695164
怡和堂诊所(金房苑北路),medical,医疗保健服务;诊所;诊所,金牛区,104.035416,30.698478
金牛区吕氏叁才中医诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.04312,30.695837
群康诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.041302,30.692858
成都市第四人民医院腹泻门诊,medical,医疗保健服务;综合医院;三级甲等医院|医疗保健服务;专科医院;精神病医院,金牛区,104.036802,30.69347
合一堂艾灸馆(五里墩店),medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.033869,30.691717
成都市第四人民医院第一住院楼,medical,医疗保健服务;专科医院;精神病医院|医疗保健服务;综合医院;三级甲等医院,金牛区,104.036168,30.694369
巨欣健康体验店,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.04125,30.698344
民间草药养生堂,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.04243,30.697712
春芝堂(奥林店),medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.034505,30.691545
同仁国医(旗舰店),medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.034402,30.691608
成都市第四人民医院-康复科,medical,医疗保健服务;综合医院;综合医院,金牛区,104.036677,30.694104
老苗医,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.033784,30.69196
欣雨禾健康会所,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.033649,30.692749
成都市第四人民医院临床心理科,medical,医疗保健服务;综合医院;三级甲等医院,金牛区,104.036674,30.69451
成都市第四人民医院第二住院楼,medical,医疗保健服务;综合医院;三级甲等医院|医疗保健服务;专科医院;精神病医院,金牛区,104.036993,30.694219
红壹堂大药房,medical,医疗保健服务;医药保健销售店;药房,金牛区,104.041104,30.69824
蓉春堂大药房,medical,医疗保健服务;医药保健销售店;药房,金牛区,104.037342,30.690801
友艺理疗馆,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.040535,30.69696
乐泰亮甲(五里墩支路),medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.033633,30.692113
牙牙诊所,medical,医疗保健服务;专科医院;口腔医院|医疗保健服务;诊所;诊所,金牛区,104.038298,30.699415
国粹堂,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.033971,30.692727
张小儿,medical,医疗保健服务;诊所;诊所,金牛区,104.041835,30.69853
天行健药房(银沙药房),medical,医疗保健服务;医药保健销售店;药房,金牛区,104.041692,30.697302
仁达医药(五里墩店),medical,医疗保健服务;医药保健销售店;药房,金牛区,104.034266,30.691339
康福堂亚健康理疗中心,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.033938,30.692425
长寿十年俱乐部,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.033958,30.692446
宝健(营门口五里墩店),medical,医疗保健服务;医药保健销售店;医疗保健用品,金牛区,104.034239,30.691491
岐黄医道中医理疗馆,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.037582,30.689546
圣原名医名方,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.04197,30.698908
香港珍菌坊(全国168分店),medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.03417,30.692432
御民堂大药房(银沙横街店),medical,医疗保健服务;医药保健销售店;药房,金牛区,104.043352,30.697726
名医馆,medical,医疗保健服务;医药保健销售店;药房,金牛区,104.035857,30.696124
藏家养生堂,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.03385,30.691739
心连心健康体验中心,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.039366,30.689587
晟乐康,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.04273,30.697697
实永甲甲美灰指甲,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.039421,30.69903
营养家园,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.033838,30.691741
明医堂诊所(五里墩支路),medical,医疗保健服务;诊所;诊所,金牛区,104.034194,30.691358
科创大药房(金房苑西路),medical,医疗保健服务;医药保健销售店;药房,金牛区,104.035731,30.696106
名泰健康生活馆(银沙正街),medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.040857,30.698237
雪奥健康之家(五里墩支路),medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.033611,30.691883
成都市第四人民医院急诊,medical,医疗保健服务;专科医院;精神病医院|医疗保健服务;综合医院;三级甲等医院,金牛区,104.036802,30.69347
惠康诊所(银沙正街),medical,医疗保健服务;诊所;诊所,金牛区,104.040816,30.697506
四川省心理危机干预中心,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.036674,30.69451
桑梓大药房,medical,医疗保健服务;医药保健销售店;药房,金牛区,104.035367,30.698421
成都全愈堂(五里墩支路药店),medical,医疗保健服务;医药保健销售店;药房,金牛区,104.034178,30.691394
福寿之家(奥林春天店),medical,医疗保健服务;医药保健销售店;医疗保健用品,金牛区,104.034164,30.692689
百菌健堂,medical,医疗保健服务;医药保健销售店;医疗保健用品,金牛区,104.040343,30.698874
成都市未成年人心理咨询中心,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.036674,30.69451
东北人参土特产,medical,医疗保健服务;医药保健销售店;医疗保健用品,金牛区,104.038816,30.697493
天基权易康之家(五里墩支路),medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.034455,30.691576
依夫莎,medical,医疗保健服务;医药保健销售店;医疗保健用品,金牛区,104.036939,30.690568
成都市第四人民医院-院感科,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.036249,30.694572
四川康贝大药房,medical,医疗保健服务;医药保健销售店;药房,金牛区,104.040131,30.696947
成人用品店,medical,医疗保健服务;医药保健销售店;医疗保健用品,金牛区,104.039976,30.699355
益生康伴(银沙横街),medical,医疗保健服务;医药保健销售店;医疗保健用品,金牛区,104.04331,30.697713
香依人成人用品,medical,医疗保健服务;医药保健销售店;医疗保健用品,金牛区,104.041508,30.697312
铭康之家(五里墩店),medical,医疗保健服务;医药保健销售店;医疗保健用品,金牛区,104.034461,30.691288
中奥科技健康管理(营门囗店),medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.033866,30.69196
成都市残疾儿童康复中心,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.036802,30.690452
全科健康之家(营门口店),medical,医疗保健服务;医药保健销售店;医疗保健用品,金牛区,104.033649,30.692749
名泰健康家园(营门口店),medical,医疗保健服务;医药保健销售店;医疗保健用品,金牛区,104.039738,30.689813
香港珍菌坊(全国368分店),medical,医疗保健服务;医药保健销售店;医疗保健用品,金牛区,104.03446,30.692251
洪昭光·张永国际养生中心(营门口店),medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.034003,30.691884
宏星诊所口腔科,medical,医疗保健服务;专科医院;口腔医院,金牛区,104.040815,30.697903
康宁道养生馆(五里墩分店),medical,医疗保健服务;医药保健销售店;医疗保健用品,金牛区,104.034149,30.692937
韩国兆阳养生中心(昂普澳林免费体验店),medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.034539,30.691522
美博仕医疗美容,medical,医疗保健服务;专科医院;整形美容,金牛区,104.049424,30.692132
复丽医疗美容,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.049496,30.691827
中铁二局医院中医科理疗保健养生馆,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.050459,30.690994
营门口社区卫生服务中心,medical,医疗保健服务;综合医院;卫生院,金牛区,104.04464,30.697601
健和园自然健康服务中心(圃园南二路),medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.051437,30.694285
今正康健全民健康服务中心(金沙北一路),medical,医疗保健服务;医药保健销售店;医疗保健用品,金牛区,104.044841,30.694106
中铁二局集团中心医院,medical,医疗保健服务;综合医院;综合医院,金牛区,104.050935,30.690457
成仁眼科医院,medical,医疗保健服务;专科医院;眼科医院,金牛区,104.048431,30.691879
金牛同仁牙科门诊部,medical,医疗保健服务;专科医院;口腔医院,金牛区,104.044252,30.692687
成都军区总医院协作医院,medical,医疗保健服务;综合医院;综合医院,金牛区,104.050838,30.690865
中铁二局集团中心医院-儿科,medical,医疗保健服务;综合医院;综合医院,金牛区,104.051215,30.690915
中铁二局集团中心医院短波室,medical,医疗保健服务;综合医院;综合医院,金牛区,104.050827,30.690667
中铁二局集团中心医院碎石科,medical,医疗保健服务;综合医院;综合医院,金牛区,104.050833,30.69065
中铁二局集团中心医院护士站,medical,医疗保健服务;综合医院;综合医院,金牛区,104.050609,30.690489
中铁二局集团中心医院-资料室,medical,医疗保健服务;综合医院;综合医院,金牛区,104.050823,30.690645
中铁二局集团中心医院-配餐室,medical,医疗保健服务;综合医院;综合医院,金牛区,104.050825,30.690665
中铁二局集团中心医院-采血室,medical,医疗保健服务;综合医院;综合医院,金牛区,104.050659,30.690566
中铁二局集团中心医院-病案室,medical,医疗保健服务;综合医院;综合医院,金牛区,104.050891,30.690626
中铁二局集团中心医院-检验科,medical,医疗保健服务;综合医院;综合医院,金牛区,104.05093,30.690603
中铁二局集团中心医院-抢救室,medical,医疗保健服务;综合医院;综合医院,金牛区,104.050855,30.690593
中铁二局集团中心医院-针灸科,medical,医疗保健服务;综合医院;综合医院,金牛区,104.050826,30.690652
中铁二局集团中心医院-外一科,medical,医疗保健服务;综合医院;综合医院,金牛区,104.050866,30.690626
中铁二局集团中心医院-骨科专家,medical,医疗保健服务;综合医院;综合医院,金牛区,104.050898,30.690627
中铁二局集团中心医院-肺功能室,medical,医疗保健服务;综合医院;综合医院,金牛区,104.050825,30.690673
中铁二局集团中心医院-阴道镜室,medical,医疗保健服务;综合医院;综合医院,金牛区,104.051086,30.690602
中铁二局集团中心医院-内寇镜室,medical,医疗保健服务;综合医院;综合医院,金牛区,104.05102,30.689943
中铁二局集团中心医院外科处置室,medical,医疗保健服务;综合医院;综合医院,金牛区,104.050817,30.69065
中铁二局集团中心医院妇科手术室,medical,医疗保健服务;综合医院;综合医院,金牛区,104.050804,30.690671
中铁二局集团中心医院妇科观察室,medical,医疗保健服务;综合医院;综合医院,金牛区,104.051484,30.690309
中铁二局集团中心医院-外科诊断室,medical,医疗保健服务;综合医院;综合医院,金牛区,104.050833,30.690672
中铁二局集团中心医院-健康咨询室,medical,医疗保健服务;综合医院;综合医院,金牛区,104.050834,30.69066
中铁二局集团中心医院-内科诊断室,medical,医疗保健服务;综合医院;综合医院,金牛区,104.050799,30.690675
中铁二局集团中心医院-心内科专家,medical,医疗保健服务;综合医院;综合医院,金牛区,104.050898,30.690638
中铁二局集团中心医院-检验抽血室,medical,医疗保健服务;综合医院;综合医院,金牛区,104.05082,30.690661
中铁二局集团中心医院-眼科检查室,medical,医疗保健服务;综合医院;综合医院,金牛区,104.050818,30.690649
中铁二局集团中心医院肛肠科换药室,medical,医疗保健服务;综合医院;综合医院,金牛区,104.050823,30.690645
中铁二局集团中心医院骨密度检查室,medical,医疗保健服务;综合医院;综合医院,金牛区,104.050768,30.690599
中铁二局集团中心医院皮肤科治疗室,medical,医疗保健服务;综合医院;综合医院,金牛区,104.050833,30.690655
中铁二局集团中心医院-妇科冲洗室1,medical,医疗保健服务;综合医院;综合医院,金牛区,104.05109,30.69062
中铁二局集团中心医院-神经内科专家,medical,医疗保健服务;综合医院;综合医院,金牛区,104.050896,30.690629
中铁二局集团中心医院-神经外科专家,medical,医疗保健服务;综合医院;综合医院,金牛区,104.05091,30.690615
中铁二局集团中心医院-泌尿外科专家,medical,医疗保健服务;综合医院;综合医院,金牛区,104.050904,30.690638
中铁二局集团中心医院-驾驶员体检室,medical,医疗保健服务;综合医院;综合医院,金牛区,104.050827,30.69065
中铁二局集团中心医院-呼吸内科专家,medical,医疗保健服务;综合医院;综合医院,金牛区,104.050929,30.690661
中铁二局集团中心医院-普通外科,medical,医疗保健服务;综合医院;综合医院,金牛区,104.051215,30.690915
中铁二局集团中心医院无菌物品发放厅,medical,医疗保健服务;综合医院;综合医院,金牛区,104.050914,30.690622
中铁二局集团中心医院-外科医生办公室,medical,医疗保健服务;综合医院;综合医院,金牛区,104.050876,30.690642
中铁二局集团中心医院经颅多普勒检查室,medical,医疗保健服务;综合医院;综合医院,金牛区,104.050755,30.690629
中铁二局集团中心医院健康体检部,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.05034,30.690529
中铁二局集团中心医院经颅多普勒检查室,medical,医疗保健服务;综合医院;综合医院,金牛区,104.050755,30.690629
中铁二局集团中心医院健康体检部,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.05034,30.690529
中铁二局集团中心医院-内分泌科专家,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.050898,30.690639
钟声诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.049647,30.692412
中铁二局集团中心医院-感染性疾病科,medical,医疗保健服务;专科医院;传染病医院,金牛区,104.051338,30.690167
中铁二局集团中心医院门诊部,medical,医疗保健服务;综合医院;综合医院,金牛区,104.051317,30.690746
爱脊堂,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.051449,30.69363
冠美京典牙科诊所,medical,医疗保健服务;专科医院;口腔医院,金牛区,104.046094,30.697802
权健火龙养生馆,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.050356,30.692539
三仙堂中医馆,medical,医疗保健服务;诊所;诊所,金牛区,104.044273,30.693093
益康堂中西医诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.047776,30.690366
雅韵诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.044026,30.691142
王浩然糖尿病咨询,medical,医疗保健服务;诊所;诊所,金牛区,104.048404,30.691882
中医馆,medical,医疗保健服务;诊所;诊所,金牛区,104.044692,30.697545
杏林春诊所(银桂桥二巷),medical,医疗保健服务;诊所;诊所,金牛区,104.045312,30.698145
华安堂(白马寺惠民店),medical,医疗保健服务;医药保健销售店;药房,金牛区,104.052176,30.69152
曲崇高口腔诊所,medical,医疗保健服务;专科医院;口腔医院,金牛区,104.053191,30.691511
何氏牙科(银桂桥二巷),medical,医疗保健服务;专科医院;口腔医院,金牛区,104.045603,30.698519
康乐堂养生中心,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.050339,30.692599
成都金牛春天牙科门诊部,medical,医疗保健服务;专科医院;口腔医院,金牛区,104.049624,30.696691
一心堂(沙湾东一路店),medical,医疗保健服务;医药保健销售店;药房,金牛区,104.05211,30.691283
玖玖诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.052143,30.691718
合一堂艾灸馆(交大店),medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.045414,30.698216
佳福泰药房,medical,医疗保健服务;医药保健销售店;药房,金牛区,104.049067,30.6902
章光101生发养发防脱发(交大店),medical,医疗保健服务;医药保健销售店;医疗保健用品,金牛区,104.047581,30.697241
中华疼痛理疗,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.051414,30.695054
易康堂(银桂桥二巷),medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.044865,30.697909
迪瑞瑞品质生活馆,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.050541,30.692568
头尚发,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.052438,30.691565
中铁二局集团中心医院口腔科,medical,医疗保健服务;专科医院;口腔医院,金牛区,104.050692,30.69095
中铁二局集团中心医院急诊科,medical,医疗保健服务;综合医院;综合医院,金牛区,104.050774,30.690669
天狮(锦西国际东北),medical,医疗保健服务;医药保健销售店;医疗保健用品,金牛区,104.053129,30.696718
弘益火灸,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.04903,30.694085
宏鑫可喜安体验中心,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.04608,30.697351
许氏參茸,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.04627,30.694445
海王星辰健康药房(沙湾店),medical,医疗保健服务;医药保健销售店;药房,金牛区,104.048967,30.690816
吕氏爱尚健康中心,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.046585,30.693467
四川李氏杵针流派,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.05129,30.693869
康骨堂(沙湾店),medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.051449,30.693583
贝尔康大药房(金沙店),medical,医疗保健服务;医药保健销售店;药房,金牛区,104.044573,30.692979
世医堂大药房(银桂桥二巷),medical,医疗保健服务;医药保健销售店;药房,金牛区,104.044677,30.697624
中铁二局集团中心医院-皮肤科,medical,医疗保健服务;综合医院;综合医院,金牛区,104.05024,30.690538
康尔健平价药店,medical,医疗保健服务;医药保健销售店;药房,金牛区,104.052933,30.691529
安富之家,medical,医疗保健服务;医药保健销售店;药房,金牛区,104.04383,30.697835
睛晶近视弱视康复中心,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.049276,30.693014
河灯花,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.051225,30.694537
益来康(交大店),medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.0447,30.697807
伟仁百城堂,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.049424,30.691822
巨欣健康体验店(光荣北路),medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.047056,30.69033
华福堂药房(沙湾路分店),medical,医疗保健服务;医药保健销售店;药房,金牛区,104.049027,30.690264
永康生活馆(银桂桥二巷),medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.044567,30.697729
百信药业(善司堂大药房),medical,医疗保健服务;医药保健销售店;药房,金牛区,104.045043,30.693718
一度(沙洲街),medical,医疗保健服务;医药保健销售店;医疗保健用品,金牛区,104.051813,30.690031
雅韵口腔,medical,医疗保健服务;专科医院;口腔医院,金牛区,104.044028,30.691054
中铁二局集团中心医院中医馆,medical,医疗保健服务;诊所;诊所,金牛区,104.050648,30.69094
海王星辰健康药房(交大路),medical,医疗保健服务;医药保健销售店;药房,金牛区,104.046079,30.699052
佳汇康大药房(交大路店店),medical,医疗保健服务;医药保健销售店;药房,金牛区,104.046422,30.698532
国珍专营(网通大厦),medical,医疗保健服务;医药保健销售店;医疗保健用品,金牛区,104.049276,30.693014
就好宣传中心(圃园南二路),medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.051436,30.694315
德仁堂(成都加州花园酒店东南),medical,医疗保健服务;医药保健销售店;药房,金牛区,104.047156,30.693843
晴晶爱眼近视弱视康复中心,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.048613,30.692743
甘诺宝力(圃园南二路),medical,医疗保健服务;医药保健销售店;医疗保健用品,金牛区,104.050845,30.694746
国琛虫草,medical,医疗保健服务;医药保健销售店;医疗保健用品,金牛区,104.051175,30.695012
百邦健康体验中心(银沙横街),medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.043882,30.697862
金磨房食疗养生,medical,医疗保健服务;医药保健销售店;医疗保健用品,金牛区,104.051414,30.694884
益生良品(沙湾店),medical,医疗保健服务;医药保健销售店;医疗保健用品,金牛区,104.052609,30.692614
金元凰海参,medical,医疗保健服务;医药保健销售店;医疗保健用品,金牛区,104.051438,30.694095
中铁二局集团中心医院-眼科,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.050909,30.690522
中铁二局集团中心医院-CT室,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.05088,30.690501
全科健康之家(沙湾店),medical,医疗保健服务;医药保健销售店;医疗保健用品,金牛区,104.053316,30.693607
鲜蜂王浆,medical,医疗保健服务;医药保健销售店;医疗保健用品,金牛区,104.045311,30.697952
成人用品专卖店,medical,医疗保健服务;医药保健销售店;医疗保健用品,金牛区,104.045272,30.689846
中国非药物疗法推广中心(沙湾店),medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.051449,30.693771
海王星辰健康药房(沙湾东一路),medical,医疗保健服务;医药保健销售店;药房,金牛区,104.052927,30.691457
康翔口腔诊所,medical,医疗保健服务;专科医院;口腔医院,金牛区,104.052441,30.695846
冠华健康生活馆(成都银桂路店),medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.045351,30.698168
中铁二局集团中心医院-西药房,medical,医疗保健服务;医药保健销售店;药房,金牛区,104.051215,30.690915
中铁二局集团中心医院-放射科,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.050912,30.690582
中铁二局集团中心医院-诊断室,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.050841,30.690477
中铁二局集团中心医院-特检科,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.051429,30.690486
中铁二局集团中心医院-治疗室,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.0521,30.690564
中铁二局集团中心医院-更衣室,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.050861,30.690481
九华药品(康尔健平价药房),medical,医疗保健服务;医药保健销售店;药房,金牛区,104.053066,30.691488
中铁二局集团中心医院-彩超(1),medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.051766,30.690232
中铁二局集团中心医院-彩超(3),medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.051429,30.690486
中铁二局集团中心医院-妇科(3),medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.050822,30.690556
中铁二局集团中心医院-计划生育,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.050768,30.690559
中铁二局集团中心医院-动态血压,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.051429,30.690486
中铁二局集团中心医院-心电图室,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.051429,30.690486
中铁二局集团中心医院-普外专家,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.050915,30.690657
中铁二局集团中心医院-MR检查室,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.050869,30.690602
中铁二局集团中心医院-DR检查室,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.052095,30.690596
中铁二局集团中心医院-门诊办公室,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.050904,30.690588
中铁二局集团中心医院-耳鼻咽喉科,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.05092,30.69056
中铁二局集团中心医院-妇科治疗室,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.050814,30.690626
中铁二局集团中心医院-动态心电图,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.051429,30.690486
中铁二局集团中心医院-妇科办公室,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.050871,30.690512
中铁二局集团中心医院-主任办公室,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.050825,30.690537
中铁二局集团中心医院-特殊检查室,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.050856,30.690509
中铁二局集团中心医院-消毒供应中心,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.050922,30.69044
中铁二局集团中心医院-医生值班办公室,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.050825,30.690454
成都市川联青少年近视弱视康复训练基地,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.049742,30.6966
中铁二局集团中心医院-耳鼻咽喉科治疗室,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.050813,30.690575
和福堂大药房(圃园店),medical,医疗保健服务;医药保健销售店;药房,金牛区,104.052043,30.695433
惠诚平价药房,medical,医疗保健服务;医药保健销售店;药房,金牛区,104.044072,30.691007
玉玄宫中医非药物疗法推广中心(沙湾店),medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.051456,30.693744
铁五局成都基地卫生所,medical,医疗保健服务;诊所;诊所,金牛区,104.046892,30.690001
星瑞医疗器械有限公司,medical,医疗保健服务;医药保健销售店;医疗保健用品,金牛区,104.053983,30.691679
炎帝生物华之魅服务店,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.055331,30.69805
成都市灰指甲研究所指定服务点,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.053881,30.695311
兴华诊所(九里堤南路),medical,医疗保健服务;诊所;诊所,金牛区,104.054671,30.694964
仙牌灵芝(九里堤专卖店),medical,医疗保健服务;医药保健销售店;医疗保健用品,金牛区,104.054609,30.695516
华夏平价药房(九里堤店),medical,医疗保健服务;医药保健销售店;药房,金牛区,104.055436,30.69751
康贝大药房(桥悦大药房),medical,医疗保健服务;医药保健销售店;药房,金牛区,104.05376,30.695393
荣泰堂(九里堤店),medical,医疗保健服务;医药保健销售店;药房,金牛区,104.054581,30.692942
兰宏药房(九里堤店),medical,医疗保健服务;医药保健销售店;药房,金牛区,104.054496,30.692296
金牛天然堂诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.058466,30.691587
成都木综厂医院门诊部,medical,医疗保健服务;诊所;诊所,金牛区,104.060668,30.6903
金玉诊所口腔,medical,医疗保健服务;专科医院;口腔医院,金牛区,104.054938,30.69434
仁泰大药房(西北桥东街),medical,医疗保健服务;医药保健销售店;药房,金牛区,104.061303,30.691769
金牛同泰诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.060678,30.690538
金牛瑞金牙科,medical,医疗保健服务;专科医院;口腔医院,金牛区,104.055006,30.697563
九安堂药房,medical,医疗保健服务;医药保健销售店;药房,金牛区,104.054612,30.694879
金牛金玉诊所,medical,医疗保健服务;专科医院;口腔医院,金牛区,104.054902,30.694389
韩牙科,medical,医疗保健服务;专科医院;口腔医院,金牛区,104.056549,30.691647
金玉诊所,medical,医疗保健服务;专科医院;口腔医院,金牛区,104.054953,30.694369
金牛卫华诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.054147,30.695532
名老中医馆,medical,医疗保健服务;诊所;诊所,金牛区,104.063391,30.691458
自然医学养生馆,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.053987,30.695392
收酒虫草,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.05483,30.69254
冠瑞高电位治疗机,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.05392,30.691634
净之源,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.058794,30.693636
名贵中药材饮片馆,medical,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金牛区,104.063501,30.691456
