name,category,type,district,wgs_lng,wgs_lat,weight
中国建设银行24小时自助银行(蜀辉路),finance,金融保险服务;自动提款机;中国建设银行ATM,青羊区,104.002845,30.692257,1
自助银行服务,finance,金融保险服务;自动提款机;自动提款机,金牛区,104.012434,30.69478,17
上海浦东发展银行(成都金沙府社区支行),finance,金融保险服务;银行;上海浦东发展银行,青羊区,104.004014,30.692189,2
中国农业银行(成都黄忠支行),finance,金融保险服务;银行;中国农业银行,金牛区,104.012402,30.692271,2
中国建设银行(远洋大厦储蓄所),finance,金融保险服务;银行;中国建设银行,金牛区,104.010404,30.697587,2
中国工商银行(蜀汉路支行),finance,金融保险服务;银行;中国工商银行,金牛区,104.00915,30.697359,2
中国建设银行(金沙国际花园储蓄所),finance,金融保险服务;银行;中国建设银行,金牛区,104.006841,30.690935,2
招商银行24小时自助银行(同怡路),finance,金融保险服务;自动提款机;招商银行ATM,青羊区,104.008067,30.693426,1
天津银行(银杏花苑社区支行),finance,金融保险服务;银行;银行,金牛区,104.010378,30.699401,2
中国工商银行24小时自助银行(黄忠路),finance,金融保险服务;自动提款机;中国工商银行ATM,金牛区,104.011339,30.690401,1
华泰保险股份有限公司(金牛蒋四哥店),finance,金融保险服务;保险公司;华泰财产保险股份有限公司,金牛区,104.014469,30.689612,1
ICBC24h自助银行服务,finance,金融保险服务;自动提款机;自动提款机,金牛区,104.019894,30.698918,3
中国民生银行(蜀汉支行),finance,金融保险服务;银行;中国民生银行,金牛区,104.017694,30.691544,13
中国工商银行(黄忠大道支行),finance,金融保险服务;银行;中国工商银行,金牛区,104.021185,30.693496,2
成都农商银行(营门口支行),finance,金融保险服务;银行;农村商业银行,金牛区,104.020458,30.689737,4
中国银行(成都茶店子支行),finance,金融保险服务;银行;中国银行,金牛区,104.023166,30.698599,3
中国银行(成都东电支行),finance,金融保险服务;银行;中国银行,金牛区,104.014858,30.693279,4
哈尔滨银行(金沙支行),finance,金融保险服务;银行;银行,金牛区,104.022557,30.695949,4
成都银行ATM(互惠一品天下),finance,金融保险服务;自动提款机;自动提款机,金牛区,104.019406,30.692586,2
成都银行(蜀汉路支行),finance,金融保险服务;银行;银行,金牛区,104.02216,30.688842,8
中国建设银行ATM(蜀光路),finance,金融保险服务;自动提款机;中国建设银行ATM,金牛区,104.016905,30.697196,1
成都银行ATM(三和花园北),finance,金融保险服务;自动提款机;自动提款机,金牛区,104.01682,30.689755,1
中国建设银行(蜀兴中街支行),finance,金融保险服务;银行;中国建设银行,金牛区,104.025265,30.689689,4
九荷豆捞(一品天下旗舰店),finance,金融保险服务;银行;中国邮政储蓄银行|餐饮服务;中餐厅;火锅店,金牛区,104.02402,30.69639,3
成都银行(茶店子支行),finance,金融保险服务;银行;银行,金牛区,104.026,30.698111,5
中国建设银行(成都茶店子支行),finance,金融保险服务;银行;中国建设银行,金牛区,104.031013,30.695845,2
中国邮政储蓄银行(五里墩东路),finance,金融保险服务;银行;中国邮政储蓄银行,金牛区,104.03307,30.691834,2
中国工商银行24小时自助银行(五里墩分理处),finance,金融保险服务;自动提款机;中国工商银行ATM,金牛区,104.028649,30.694095,1
中国银行ATM(蜀通路分理处),finance,金融保险服务;自动提款机;中国银行ATM,金牛区,104.029218,30.69016,2
中国银行ATM(蜀蓉路),finance,金融保险服务;自动提款机;中国银行ATM,金牛区,104.024568,30.690728,1
中国建设银行24小时自助银行(二环路西三段),finance,金融保险服务;自动提款机;中国建设银行ATM,金牛区,104.032882,30.695699,1
自助银行服务,finance,金融保险服务;自动提款机;自动提款机,金牛区,104.040066,30.693738,4
南充市商业银行(成都金沙路社区支行),finance,金融保险服务;银行;银行,金牛区,104.042013,30.69042,2
华夏银行,finance,金融保险服务;自动提款机;华夏银行ATM,金牛区,104.040712,30.69529,5
成都银行24小时自助银行,finance,金融保险服务;自动提款机;自动提款机,金牛区,104.04204,30.696666,4
中国建设银行(金房苑路储蓄所),finance,金融保险服务;银行;中国建设银行,金牛区,104.036881,30.697316,2
中国工商银行24小时自助银行(金房苑南路),finance,金融保险服务;自动提款机;中国工商银行ATM,金牛区,104.035905,30.696229,1
中国建设银行ATM(成都市金牛区城市管理局汽车队东),finance,金融保险服务;自动提款机;中国建设银行ATM,金牛区,104.04012,30.696978,1
交通银行24小时自助银行(金房苑西路),finance,金融保险服务;自动提款机;交通银行ATM,金牛区,104.034059,30.694831,1
成都银行ATM(银沙南街),finance,金融保险服务;自动提款机;自动提款机,金牛区,104.038607,30.697884,1
华夏银行(成都金牛支行),finance,金融保险服务;银行;华夏银行,金牛区,104.038766,30.689279,4
中国银行(沙湾支行),finance,金融保险服务;银行;中国银行,金牛区,104.04851,30.692369,7
自助银行服务,finance,金融保险服务;自动提款机;自动提款机,金牛区,104.047916,30.695197,13
中国工商银行(西南交通大学九里校区分理处),finance,金融保险服务;银行;中国工商银行,金牛区,104.051275,30.697794,1
中国建设银行ATM,finance,金融保险服务;自动提款机;中国建设银行ATM,金牛区,104.043683,30.695664,3
