name,category,type,district,wgs_lng,wgs_lat,weight
大庆路军干院,government,政府机构及社会团体;政府机关;区县级政府及事业单位,青羊区,104.028035,30.67553,1
名山区融入成都经济区领导小组成都联络处,government,政府机构及社会团体;政府机关;外地政府办,青羊区,104.023934,30.671071,1
成都归国藏胞接待站,government,政府机构及社会团体;政府机关;地市级政府及事业单位,金牛区,104.043182,30.674875,8
四川省投资促进局,government,政府机构及社会团体;政府机关;省直辖市级政府及事业单位,金牛区,104.039611,30.676831,8
青羊北路警务区,government,政府机构及社会团体;公检法机构;社会治安机构,金牛区,104.039701,30.67443,16
成都市经济信息中心,government,政府机构及社会团体;政府机关;地市级政府及事业单位,金牛区,104.037364,30.672299,6
抚琴派出所,government,政府机构及社会团体;公检法机构;公安警察,金牛区,104.035324,30.67803,17
四川省武陵经济促进会,government,政府机构及社会团体;政府机关;区县级政府及事业单位,金牛区,104.037346,30.675522,6
西安路派出所白果林社区警务室,government,政府机构及社会团体;公检法机构;公安警察,金牛区,104.03506,30.671983,2
白果林社区居委会(青西路),government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,金牛区,104.034759,30.675178,4
攀枝花市医疗保险管理局成都工作站,government,政府机构及社会团体;政府机关;外地政府办,金牛区,104.03909,30.678105,1
西安路派出所枣子巷警务室,government,政府机构及社会团体;公检法机构;社会治安机构,金牛区,104.041776,30.672533,5
四川省贫困地区人才培育研究基金会教育工程分会,government,政府机构及社会团体;社会团体;慈善机构,金牛区,104.041051,30.671024,1
四川省社会保险事业管理局,government,政府机构及社会团体;政府机关;省直辖市级政府及事业单位,青羊区,104.050309,30.677194,4
成都市国家税务局,government,政府机构及社会团体;工商税务机构;国税机关,青羊区,104.048746,30.673202,1
四道街社区党委,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,青羊区,104.050953,30.675664,7
成都市地方税务局二分局,government,政府机构及社会团体;工商税务机构;地税机关,金牛区,104.044648,30.67157,3
西安路派出所,government,政府机构及社会团体;公检法机构;公安警察,金牛区,104.045882,30.673593,1
过街楼社区,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,青羊区,104.053951,30.671571,15
成都市新闻出版局,government,政府机构及社会团体;政府机关;地市级政府及事业单位,金牛区,104.048252,30.675657,5
黄瓦街派出所,government,政府机构及社会团体;公检法机构;公安警察,青羊区,104.051163,30.671419,1
四川省第二中医医院警务室,government,政府机构及社会团体;政府机关;政府机关相关,青羊区,104.052139,30.674404,2
成都市青羊工商局新华工商所,government,政府机构及社会团体;工商税务机构;工商部门,青羊区,104.052268,30.677377,2
