community_id,name,district,center_lng,center_lat,polygon_wkt
5984,兴蓉南三巷13号院,武侯区,104.042127,30.635691,"POLYGON ((104.0423595 30.6281232, 104.0359116 30.6313586, 104.0358338 30.6314071, 104.0357876 30.6314375, 104.033278 30.6368523, 104.0337326 30.6394969, 104.0381823 30.6422248, 104.0401534 30.6425706, 104.0443161 30.6403272, 104.0496014 30.6369, 104.0452345 30.6295449, 104.0430977 30.6283657, 104.0423595 30.6281232))"
5985,兴蓉南二巷3号院,武侯区,104.041783,30.636397,"POLYGON ((104.0405312 30.6293899, 104.0359116 30.6313586, 104.0358338 30.6314071, 104.0357876 30.6314375, 104.0338325 30.6363058, 104.0337326 30.6394969, 104.0384263 30.6440983, 104.0388188 30.6443994, 104.0420944 30.64413, 104.0448164 30.6429248, 104.0451198 30.6426135, 104.04992 30.6368692, 104.0498629 30.6367738, 104.0455523 30.63045, 104.0405312 30.6293899))"
5986,二环路南四段16号院,武侯区,104.038754,30.631022,"POLYGON ((104.0425565 30.6257631, 104.0353366 30.6290644, 104.0346867 30.6296717, 104.0320195 30.6350412, 104.03264 30.6374503, 104.0337326 30.6394969, 104.0411616 30.6396378, 104.0442319 30.638167, 104.0474308 30.6333733, 104.0491251 30.6288314, 104.0457835 30.6264579, 104.0425565 30.6257631))"
5987,广福桥街10号院,武侯区,104.035541,30.636728,"POLYGON ((104.0309081 30.6284597, 104.0274713 30.6338127, 104.0292444 30.6409739, 104.0317705 30.643944, 104.0359639 30.6430999, 104.0419308 30.6408679, 104.0428136 30.6401478, 104.0436581 30.6372524, 104.0439449 30.6307202, 104.0405312 30.6293899, 104.0309081 30.6284597))"
5988,河绿苑,武侯区,104.040642,30.631482,"POLYGON ((104.0425226 30.6255353, 104.0357876 30.6314375, 104.0343991 30.6330852, 104.0357097 30.6361179, 104.0403521 30.6383712, 104.0449485 30.6391531, 104.0451484 30.6390989, 104.0482812 30.6346849, 104.0491251 30.6288314, 104.0464809 30.6259728, 104.04626 30.625921, 104.0425226 30.6255353))"
5989,兴蓉南三巷11号院,武侯区,104.042241,30.635899,"POLYGON ((104.0423595 30.6281232, 104.0359116 30.6313586, 104.0358338 30.6314071, 104.0357876 30.6314375, 104.033278 30.6368523, 104.0337326 30.6394969, 104.0381823 30.6422248, 104.0401534 30.6425706, 104.0443161 30.6403272, 104.0496014 30.6369, 104.0452345 30.6295449, 104.0430977 30.6283657, 104.0423595 30.6281232))"
5990,肖家河东二巷5号院,武侯区,104.042613,30.63406,"POLYGON ((104.042614 30.6259899, 104.0357876 30.6314375, 104.0346494 30.6354395, 104.0365362 30.6398782, 104.0419308 30.6408679, 104.0479679 30.6377011, 104.0484581 30.6350755, 104.0483208 30.6295319, 104.0452501 30.6274277, 104.0445957 30.6269844, 104.042614 30.6259899))"
5991,瑞景苑(肖家河东二巷),武侯区,104.042656,30.634675,"POLYGON ((104.0438018 30.6276541, 104.0423595 30.6281232, 104.0360507 30.6318418, 104.0346494 30.6354395, 104.0348681 30.6396673, 104.0393261 30.6412236, 104.0419308 30.6408679, 104.0431373 30.6402486, 104.0479679 30.6377011, 104.0484581 30.6350755, 104.0464809 30.6288987, 104.0442964 30.6277805, 104.0438018 30.6276541))"
5992,武侯区政府宿舍三生活区,武侯区,104.037964,30.638007,"POLYGON ((104.0387384 30.6322652, 104.0320195 30.6350412, 104.0291003 30.638051, 104.0305099 30.6418918, 104.0317705 30.643944, 104.0388183 30.6473317, 104.0389228 30.6473201, 104.0418098 30.645541, 104.0448164 30.6429248, 104.0451198 30.6426135, 104.0461014 30.6387415, 104.0437853 30.6336301, 104.0419723 30.6329102, 104.0387384 30.6322652))"
5993,怡康城市公寓,武侯区,104.042729,30.634673,"POLYGON ((104.0438018 30.6276541, 104.0423595 30.6281232, 104.0360507 30.6318418, 104.0346494 30.6354395, 104.0348681 30.6396673, 104.0393261 30.6412236, 104.0419308 30.6408679, 104.0431373 30.6402486, 104.0479679 30.6377011, 104.0484581 30.6350755, 104.0464809 30.6288987, 104.0442964 30.6277805, 104.0438018 30.6276541))"
5994,肖家河东二巷3号院,武侯区,104.0427,30.633866,"POLYGON ((104.042614 30.6259899, 104.0357876 30.6314375, 104.0346494 30.6354395, 104.0365362 30.6398782, 104.0419308 30.6408679, 104.0479679 30.6377011, 104.0484581 30.6350755, 104.0483208 30.6295319, 104.0452501 30.6274277, 104.0445957 30.6269844, 104.042614 30.6259899))"
5995,永和苑(肖家河东二巷),武侯区,104.042747,30.634021,"POLYGON ((104.042614 30.6259899, 104.0357876 30.6314375, 104.0346494 30.6354395, 104.0365362 30.6398782, 104.0419308 30.6408679, 104.0479679 30.6377011, 104.0484581 30.6350755, 104.0483208 30.6295319, 104.0452501 30.6274277, 104.0445957 30.6269844, 104.042614 30.6259899))"
5996,永馨佳苑,武侯区,104.042765,30.634092,"POLYGON ((104.042614 30.6259899, 104.0357876 30.6314375, 104.0346494 30.6354395, 104.0365362 30.6398782, 104.0419308 30.6408679, 104.0479679 30.6377011, 104.0484581 30.6350755, 104.0483208 30.6295319, 104.0452501 30.6274277, 104.0445957 30.6269844, 104.042614 30.6259899))"
5997,兴蓉南二巷1号院,武侯区,104.041952,30.63661,"POLYGON ((104.0405312 30.6293899, 104.0359116 30.6313586, 104.0358338 30.6314071, 104.0357876 30.6314375, 104.0338325 30.6363058, 104.0337326 30.6394969, 104.0384263 30.6440983, 104.0388188 30.6443994, 104.0420944 30.64413, 104.0448164 30.6429248, 104.0451198 30.6426135, 104.04992 30.6368692, 104.0498629 30.6367738, 104.0455523 30.63045, 104.0405312 30.6293899))"
5998,阅朝阁,武侯区,104.041054,30.637434,"POLYGON ((104.0405312 30.6293899, 104.0359116 30.6313586, 104.0358338 30.6314071, 104.0357876 30.6314375, 104.0338325 30.6363058, 104.0337326 30.6394969, 104.0359639 30.6430999, 104.0387845 30.6447455, 104.0390462 30.6447368, 104.0420944 30.64413, 104.0448164 30.6429248, 104.0451198 30.6426135, 104.0496014 30.6369, 104.0482812 30.6346849, 104.0461597 30.6313697, 104.0405312 30.6293899))"
5999,肖家河东二巷9号院,武侯区,104.042837,30.634383,"POLYGON ((104.0438018 30.6276541, 104.0423595 30.6281232, 104.0360507 30.6318418, 104.0346494 30.6354395, 104.0348681 30.6396673, 104.0393261 30.6412236, 104.0419308 30.6408679, 104.0431373 30.6402486, 104.0479679 30.6377011, 104.0484581 30.6350755, 104.0464809 30.6288987, 104.0442964 30.6277805, 104.0438018 30.6276541))"
6000,兴蓉南三巷9号院,武侯区,104.042386,30.636156,"POLYGON ((104.0425051 30.6286757, 104.0418029 30.6287316, 104.0359116 30.6313586, 104.0346494 30.6354395, 104.0337326 30.6394969, 104.0389208 30.6438653, 104.0424508 30.6437474, 104.0445973 30.6425664, 104.04992 30.6368692, 104.0498629 30.6367738, 104.0451893 30.6298664, 104.0425051 30.6286757))"
6001,尚义居,武侯区,104.038993,30.630756,"POLYGON ((104.0340033 30.6223533, 104.0339232 30.6223933, 104.0320891 30.626004, 104.0312341 30.6328885, 104.0309253 30.6362091, 104.031259 30.6364409, 104.0393042 30.6368504, 104.0461597 30.6313697, 104.0474454 30.6258538, 104.0473177 30.6250746, 104.0450444 30.6244167, 104.040936 30.6234214, 104.0340033 30.6223533))"
6002,肖家河沿街45号院,武侯区,104.039991,30.63093,"POLYGON ((104.0425226 30.6255353, 104.0357876 30.6314375, 104.0343991 30.6330852, 104.0357097 30.6361179, 104.0403521 30.6383712, 104.0449485 30.6391531, 104.0451484 30.6390989, 104.0482812 30.6346849, 104.0491251 30.6288314, 104.0464809 30.6259728, 104.04626 30.625921, 104.0425226 30.6255353))"
6003,银欣苑,武侯区,104.042928,30.634342,"POLYGON ((104.0438018 30.6276541, 104.0423595 30.6281232, 104.0360507 30.6318418, 104.0346494 30.6354395, 104.0348681 30.6396673, 104.0393261 30.6412236, 104.0419308 30.6408679, 104.0431373 30.6402486, 104.0479679 30.6377011, 104.0484581 30.6350755, 104.0464809 30.6288987, 104.0442964 30.6277805, 104.0438018 30.6276541))"
6004,信苑,武侯区,104.041066,30.637621,"POLYGON ((104.04292 30.6309094, 104.0359116 30.6313586, 104.0358338 30.6314071, 104.0357876 30.6314375, 104.0337849 30.6336784, 104.0320461 30.6379907, 104.0324885 30.6408631, 104.0387593 30.6456704, 104.0418098 30.645541, 104.0459662 30.644761, 104.0473723 30.6423816, 104.0484581 30.6350755, 104.0482812 30.6346849, 104.0453411 30.6318776, 104.04292 30.6309094))"
6005,汇茗苑,武侯区,104.034646,30.636215,"POLYGON ((104.0300841 30.626979, 104.029002 30.6293949, 104.0274713 30.6338127, 104.0267316 30.636821, 104.0305099 30.6418918, 104.032159 30.6421611, 104.0411616 30.6396378, 104.0421819 30.6391491, 104.0430315 30.636282, 104.0432161 30.6349991, 104.0421612 30.6309724, 104.0405312 30.6293899, 104.0300841 30.626979))"
6006,肖家河东三巷2号院,武侯区,104.042898,30.633567,"POLYGON ((104.042614 30.6259899, 104.0357876 30.6314375, 104.0346494 30.6354395, 104.0365362 30.6398782, 104.0419308 30.6408679, 104.0479679 30.6377011, 104.0484581 30.6350755, 104.0483208 30.6295319, 104.0452501 30.6274277, 104.0445957 30.6269844, 104.042614 30.6259899))"
6007,联谊社区,武侯区,104.039222,30.630669,"POLYGON ((104.0340033 30.6223533, 104.0339232 30.6223933, 104.0320891 30.626004, 104.0312341 30.6328885, 104.0309253 30.6362091, 104.031259 30.6364409, 104.0393042 30.6368504, 104.0461597 30.6313697, 104.0479978 30.6270317, 104.0473177 30.6250746, 104.0450444 30.6244167, 104.040936 30.6234214, 104.0340033 30.6223533))"
6008,信都花园,武侯区,104.0404,30.638004,"POLYGON ((104.0421612 30.6309724, 104.0359116 30.6313586, 104.0358338 30.6314071, 104.0357876 30.6314375, 104.0336509 30.6332803, 104.0320461 30.6379907, 104.032159 30.6421611, 104.0390264 30.646556, 104.0393436 30.6465621, 104.0459662 30.644761, 104.0473723 30.6423816, 104.0484581 30.6350755, 104.0444788 30.6317422, 104.0421612 30.6309724))"
6009,兴蓉南三巷6号院,武侯区,104.042096,30.63689,"POLYGON ((104.0405312 30.6293899, 104.0359116 30.6313586, 104.0358338 30.6314071, 104.0357876 30.6314375, 104.0338325 30.6363058, 104.0337326 30.6394969, 104.0384263 30.6440983, 104.0388188 30.6443994, 104.0420944 30.64413, 104.0448164 30.6429248, 104.0451198 30.6426135, 104.04992 30.6368692, 104.0498629 30.6367738, 104.0455523 30.63045, 104.0405312 30.6293899))"
6010,肖家河东三巷4号院,武侯区,104.042836,30.633102,"POLYGON ((104.0425565 30.6257631, 104.0357876 30.6314375, 104.0343991 30.6330852, 104.0338325 30.6363058, 104.0344683 30.6377119, 104.0383977 30.6396621, 104.0428136 30.6401478, 104.0451484 30.6390989, 104.0484581 30.6350755, 104.0491251 30.6288314, 104.0457835 30.6264579, 104.0425565 30.6257631))"
6011,德政苑,武侯区,104.041707,30.637296,"POLYGON ((104.0405312 30.6293899, 104.0359116 30.6313586, 104.0358338 30.6314071, 104.0357876 30.6314375, 104.0338325 30.6363058, 104.0337326 30.6394969, 104.0384263 30.6440983, 104.0388188 30.6443994, 104.0420944 30.64413, 104.0448164 30.6429248, 104.0451198 30.6426135, 104.04992 30.6368692, 104.0498629 30.6367738, 104.0455523 30.63045, 104.0405312 30.6293899))"
6012,永丰家园,武侯区,104.042904,30.633242,"POLYGON ((104.0427295 30.6260411, 104.0360507 30.6318418, 104.0359202 30.6358317, 104.0411616 30.6396378, 104.0428136 30.6401478, 104.0451484 30.6390989, 104.0484581 30.6350755, 104.0483208 30.6295319, 104.0468427 30.6276078, 104.0455112 30.6269496, 104.0427295 30.6260411))"
6013,兴蓉南三巷7号院,武侯区,104.042577,30.636324,"POLYGON ((104.0425051 30.6286757, 104.0418029 30.6287316, 104.0359116 30.6313586, 104.0346494 30.6354395, 104.0337326 30.6394969, 104.0389208 30.6438653, 104.0424508 30.6437474, 104.0445973 30.6425664, 104.04992 30.6368692, 104.0498629 30.6367738, 104.0451893 30.6298664, 104.0425051 30.6286757))"
6014,肖家河东一巷3号院,武侯区,104.043069,30.635336,"POLYGON ((104.0438018 30.6276541, 104.0423595 30.6281232, 104.0360507 30.6318418, 104.0346494 30.6354395, 104.0348681 30.6396673, 104.0393261 30.6412236, 104.0419308 30.6408679, 104.0431373 30.6402486, 104.0479679 30.6377011, 104.0484581 30.6350755, 104.0464809 30.6288987, 104.0442964 30.6277805, 104.0438018 30.6276541))"
6015,肖家河东一巷5号院,武侯区,104.043124,30.635402,"POLYGON ((104.0438018 30.6276541, 104.0423595 30.6281232, 104.0360507 30.6318418, 104.0346494 30.6354395, 104.0348681 30.6396673, 104.0393261 30.6412236, 104.0419308 30.6408679, 104.0431373 30.6402486, 104.0479679 30.6377011, 104.0484581 30.6350755, 104.0464809 30.6288987, 104.0442964 30.6277805, 104.0438018 30.6276541))"
6016,肖家河东三巷1号院,武侯区,104.043206,30.633453,"POLYGON ((104.0427295 30.6260411, 104.0360507 30.6318418, 104.0359202 30.6358317, 104.0411616 30.6396378, 104.0428136 30.6401478, 104.0451484 30.6390989, 104.0484581 30.6350755, 104.0483208 30.6295319, 104.0468427 30.6276078, 104.0455112 30.6269496, 104.0427295 30.6260411))"
6017,肖家河东三巷3号院,武侯区,104.043177,30.633222,"POLYGON ((104.0427295 30.6260411, 104.0360507 30.6318418, 104.0359202 30.6358317, 104.0411616 30.6396378, 104.0428136 30.6401478, 104.0451484 30.6390989, 104.0484581 30.6350755, 104.0483208 30.6295319, 104.0468427 30.6276078, 104.0455112 30.6269496, 104.0427295 30.6260411))"
6018,兴蓉南三巷5号院,武侯区,104.042704,30.636604,"POLYGON ((104.0425051 30.6286757, 104.0418029 30.6287316, 104.0359116 30.6313586, 104.0346494 30.6354395, 104.0337326 30.6394969, 104.0389208 30.6438653, 104.0424508 30.6437474, 104.0445973 30.6425664, 104.04992 30.6368692, 104.0498629 30.6367738, 104.0451893 30.6298664, 104.0425051 30.6286757))"
6019,欣苑(红牌楼北街),武侯区,104.033685,30.634607,"POLYGON ((104.0292764 30.6254565, 104.0286114 30.626368, 104.0270216 30.6311063, 104.0257835 30.6364836, 104.0292444 30.6409739, 104.0324885 30.6408631, 104.0365362 30.6398782, 104.0406249 30.6387781, 104.0408896 30.6381096, 104.0427324 30.6286104, 104.0423595 30.6281232, 104.032193 30.6259521, 104.0292764 30.6254565))"
6020,广福桥街14号,武侯区,104.035034,30.637308,"POLYGON ((104.0346867 30.6296717, 104.03195 30.6302643, 104.0300996 30.6311301, 104.0290785 30.6316323, 104.0274713 30.6338127, 104.0267316 30.636821, 104.028259 30.6444698, 104.0312456 30.6463673, 104.035148 30.6456718, 104.0384263 30.6440983, 104.0404298 30.6419394, 104.0423356 30.6366101, 104.0424329 30.6353697, 104.0419723 30.6329102, 104.0416766 30.6313315, 104.041611 30.6310492, 104.0346867 30.6296717))"
6021,瑞兴苑,武侯区,104.042295,30.637148,"POLYGON ((104.0425051 30.6286757, 104.0418029 30.6287316, 104.0359116 30.6313586, 104.0346494 30.6354395, 104.0337326 30.6394969, 104.0389208 30.6438653, 104.0424508 30.6437474, 104.0445973 30.6425664, 104.04992 30.6368692, 104.0498629 30.6367738, 104.0451893 30.6298664, 104.0425051 30.6286757))"
6022,肖家河东三巷5号院,武侯区,104.043131,30.63298,"POLYGON ((104.0427295 30.6260411, 104.0360507 30.6318418, 104.0359202 30.6358317, 104.0411616 30.6396378, 104.0428136 30.6401478, 104.0451484 30.6390989, 104.0484581 30.6350755, 104.0483208 30.6295319, 104.0468427 30.6276078, 104.0455112 30.6269496, 104.0427295 30.6260411))"
6023,兴蓉南三巷小区,武侯区,104.042688,30.636704,"POLYGON ((104.0425051 30.6286757, 104.0418029 30.6287316, 104.0359116 30.6313586, 104.0346494 30.6354395, 104.0337326 30.6394969, 104.0389208 30.6438653, 104.0424508 30.6437474, 104.0445973 30.6425664, 104.04992 30.6368692, 104.0498629 30.6367738, 104.0451893 30.6298664, 104.0425051 30.6286757))"
6024,肖家河东二巷7号院,武侯区,104.043418,30.63392,"POLYGON ((104.0437777 30.6268417, 104.0430551 30.6272055, 104.0360507 30.6318418, 104.0359202 30.6358317, 104.0383977 30.6396621, 104.0428136 30.6401478, 104.0451484 30.6390989, 104.0484581 30.6350755, 104.0483208 30.6295319, 104.0468427 30.6276078, 104.0455112 30.6269496, 104.0437777 30.6268417))"
6025,锦阳阁,武侯区,104.037204,30.63852,"POLYGON ((104.0387384 30.6322652, 104.0339513 30.6330196, 104.0275448 30.6374074, 104.0294599 30.643133, 104.0303018 30.6436976, 104.0388183 30.6473317, 104.0389228 30.6473201, 104.0418098 30.645541, 104.0442863 30.6420727, 104.0451638 30.6391748, 104.0451484 30.6390989, 104.0432161 30.6349991, 104.0421499 30.6338588, 104.0410132 30.6333217, 104.0387384 30.6322652))"
6026,肖家河东一巷13号院,武侯区,104.043443,30.634994,"POLYGON ((104.0438018 30.6276541, 104.0423595 30.6281232, 104.0360507 30.6318418, 104.0346494 30.6354395, 104.0348681 30.6396673, 104.0393261 30.6412236, 104.0419308 30.6408679, 104.0431373 30.6402486, 104.0479679 30.6377011, 104.0484581 30.6350755, 104.0464809 30.6288987, 104.0442964 30.6277805, 104.0438018 30.6276541))"
6027,肖家河沿街43号院,武侯区,104.040532,30.630572,"POLYGON ((104.040936 30.6234214, 104.0327326 30.6316225, 104.0320195 30.6350412, 104.0323458 30.6352536, 104.0357097 30.6361179, 104.0393042 30.6368504, 104.0412751 30.6371102, 104.0436581 30.6372524, 104.0474308 30.6333733, 104.0491251 30.6288314, 104.0472646 30.6239893, 104.040936 30.6234214))"
6028,兴蓉街19号院,武侯区,104.043176,30.635989,"POLYGON ((104.0430977 30.6283657, 104.0418029 30.6287316, 104.0405312 30.6293899, 104.0400945 30.6297299, 104.0346494 30.6354395, 104.0348681 30.6396673, 104.0381823 30.6422248, 104.0395608 30.6432131, 104.0504466 30.6381853, 104.04992 30.6368692, 104.0498629 30.6367738, 104.0452345 30.6295449, 104.0430977 30.6283657))"
6029,兴柯公寓,武侯区,104.04352,30.634453,"POLYGON ((104.0438018 30.6276541, 104.0423595 30.6281232, 104.0360507 30.6318418, 104.0346494 30.6354395, 104.0348681 30.6396673, 104.0393261 30.6412236, 104.0419308 30.6408679, 104.0431373 30.6402486, 104.0479679 30.6377011, 104.0484581 30.6350755, 104.0464809 30.6288987, 104.0442964 30.6277805, 104.0438018 30.6276541))"
6030,圆梦苑,武侯区,104.040782,30.630606,"POLYGON ((104.041171 30.6238712, 104.0346867 30.6296717, 104.0336509 30.6332803, 104.0344683 30.6377119, 104.0421819 30.6391491, 104.0449485 30.6391531, 104.0451484 30.6390989, 104.0484581 30.6350755, 104.0503604 30.6307966, 104.0512663 30.6285412, 104.0512429 30.6278208, 104.0473177 30.6250746, 104.0450444 30.6244167, 104.0413192 30.6238727, 104.041171 30.6238712))"
6031,兴蓉南三巷3号院,武侯区,104.042811,30.6368,"POLYGON ((104.0425051 30.6286757, 104.0418029 30.6287316, 104.0359116 30.6313586, 104.0346494 30.6354395, 104.0337326 30.6394969, 104.0389208 30.6438653, 104.0424508 30.6437474, 104.0445973 30.6425664, 104.04992 30.6368692, 104.0498629 30.6367738, 104.0451893 30.6298664, 104.0425051 30.6286757))"
